1.1682,556.842,551.283,18.026,530.101,66.6691,78.4044,574.87
1.1297,549.634,551.525,13.454,525.342,62.3545,69.9019,563.8
1.0806,542.534,552.152,8.3493,521.72,58.6009,61.4509,555.45
1.0388,537.276,553.127,4.2194,519.283,55.7817,54.3503,549.7
0.8031,534.218,554.145,2.1494,517.562,50.738,48.5233,540.39
0.727,534.448,555.464,2.65,516.464,49.8479,43.6468,538.83
0.3753,534.368,556.847,3.6266,515.32,43.4429,38.3037,528.3
0.384,534.032,558.489,3.6373,514.128,43.8678,33.5325,529.16
0.4968,532.234,560.101,1.4874,512.887,46.4425,29.6296,534.41
0.646,528.952,561.573,-2.0013,511.594,50.1549,27.4493,541.54
0.5686,525.158,562.781,-6.0593,511.04,48.4871,27.2957,538.43
0.2983,524.538,564.181,-6.742,535.421,41.5966,29.1421,526.62
0.1296,525.988,565.852,-6.4067,537.541,37.3463,30.2726,520.17
